Project Name,Package Name,Type Name,Method Name,Code Smell
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,testFailureRecorder,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTaskTest,assertResultFileExists,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,JUnitTestListenerTest,testStartTestFired,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,Sleeper,testSleep,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,Sleeper,testSleep,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,Sleeper,testSleep,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.junit,TestFormatter,endTestSuite,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.native2ascii,KaffeNative2Ascii,getN2aClass,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.native2ascii,Native2AsciiAdapterFactory,getAdapter,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.native2ascii,Native2AsciiAdapterFactory,resolveClassName,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkIncludePatterns,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkIncludePatterns,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,scandir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,scandir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkRemoteSensitivity,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkRemoteSensitivity,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkRemoteSensitivity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,checkAttributes,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,transferFiles,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,transferFiles,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,transferFiles,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,createParents,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,findFileName,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,getFile,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,makeRemoteDir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,makeRemoteDir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,handleMkDirFailure,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute1,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTP,getAction,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkIncludePatterns,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkIncludePatterns,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,scandir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,scandir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,AntFTPFile,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,AntFTPFile,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,Action,getAction,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPConfigurator,configure,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPConfigurator,configure,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTask,checkAttributes,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTask,mustSplit,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTask,createMirror,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTask,getAction,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,Action,getAction,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,checkIncludePatterns,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,checkIncludePatterns,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,scandir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,scandir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,checkRemoteSensitivity,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,checkRemoteSensitivity,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,checkRemoteSensitivity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,execute,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,transferFiles,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,createParents,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,findFileName,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,sendFile,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,getFile,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,getFile,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,makeRemoteDir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,makeRemoteDir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,handleMkDirFailure,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,doFTP,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,doFTP,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,doFTP,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,doFTP,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTaskMirrorImpl,doFTP,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkIncludePatterns,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkIncludePatterns,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,scandir,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,scandir,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,checkRemoteSensitivity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPDirectoryScanner,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,AntFTPFile,AntFTPFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,AntFTPFile,AntFTPFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,RExecTask,waitForEOF,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,RExecTask,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,AntRExecClient,waitForEOF,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,SetProxy,applyWebProxySettings,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,TelnetTask,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,tearDown,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,test2,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,test3,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,test2ButCaseInsensitive,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testGetFollowSymlinksTrue,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testPatternsDifferInCaseScanningSensitive,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testPatternsDifferInCaseScanningInsensitive,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testParentDiffersInCaseScanningSensitive,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testParentDiffersInCaseScanningInsensitive,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testChildrenOfExcludedDirectory,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testTimezoneGet,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,performConfigTest,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,twoFailureFTP,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,threeFailureFTP,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,FTPTest,testGetWithSelectorRetryable3,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,twoFailureFTP,twoFailureFTP,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.net,threeFailureFTP,threeFailureFTP,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Base,execP4Command,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Fstat,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4HandlerAdapter,start,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Integrate,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Integrate,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Integrate,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Integrate,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Resolve,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4Submit,process,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.perforce,P4SubmitAdapter,process,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.pvcs,Pvcs,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.pvcs,Pvcs,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.pvcs,Pvcs,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.pvcs,Pvcs,createFolders,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.pvcs,Pvcs,createFolders,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDef,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDef,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDef,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDefTest,testSimple,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDefTest,testNestedByClassName,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.script,ScriptDefTest,testDoubleAttribute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testGetFileFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testGetProjectFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testCheckinFileFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testCheckinProjectFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testCheckoutFileFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testCheckoutProjectFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sos,SOSTest,testLabelFlags,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sound,AntSoundPlayer,playClip,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.sound,AntSoundPlayer,playClip,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreen,init,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreen,init,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreen,messageLogged,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreen,messageLogged,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashTask,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashTask,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashTask,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashTask,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashTask,logHeadless,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreenTest,main,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreenTest,main,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreenTest,main,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.splash,SplashScreenTest,main,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,waitForAck,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,logStats,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,logStats,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,AbstractSshMessage,trackProgress,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,validateRemoteUri,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,download,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,download,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,Scp,parseUri,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessage,ScpFromMessage,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessage,ScpFromMessage,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessage,startRemoteCpProtocol,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessage,setLastModified,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessageBySftp,ScpFromMessageBySftp,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessageBySftp,ScpFromMessageBySftp,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessageBySftp,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessageBySftp,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpFromMessageBySftp,getFile,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpToMessageBySftp,doSingleTransfer,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHExec,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHExec,executeCommand,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHExec,executeCommand,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHExec,executeCommand,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHExec,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setLocaltunnels,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setLocaltunnels,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setRemotetunnels,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setRemotetunnels,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setLPort,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHSession,setRPort,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,LocalTunnel,setLPort,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,RemoteTunnel,setRPort,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHUserInfo,promptKeyboardInteractive,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,SSHUserInfo,promptKeyboardInteractive,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpTest,testMultiUploadAndDownload,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.ssh,ScpTest,testRemoteToDir,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.testing,Funtest,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.testing,Funtest,execute,Long Identifier
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.testing,Funtest,processExceptions,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,setVsspath,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getShortLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getShortLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionLabel,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSS,getVersionDate,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testGetCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testLabelCommandLine1,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testLabelCommandLine2,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testHistoryCommandLine1,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testHistoryCommandLine2,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testHistoryCommandLine3,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testCheckinCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testCheckoutCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testAddCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testCpCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.optional.vss,MSVSSTest,testCreateCommandLine,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,setupRmicCommand,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,addStubVersionOptions,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,mapFileName,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,mapFileName,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,mapFileName,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,DefaultRmicAdapter,mapFileName,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,RmicFileNameMapper,mapFileName,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,RmicFileNameMapper,mapFileName,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,RmicFileNameMapper,mapFileName,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs.rmic,RmicFileNameMapper,mapFileName,Long Statement
